time,Im,Wm,ARR1,ARR2,a1_upper,a1_lower,a2_upper,a2_lower,activation_arr1,activation_arr2,Fault_type
2817.8,18.874204738308,252.305378489728,0.140720254965614,0.0106392657770039,2.2372150803932,-2.2372150803932,0.129504470496894,-0.129504470496894,0,0,"Rm"
2817.9,17.4565232274891,233.354186896523,0.129836276461504,-0.0081147201729171,2.23769018676252,-2.23769018676252,0.129599716768241,-0.129599716768241,0,0,"Rm"
2818,18.6648386086901,249.506627426646,0.203585028030623,0.0868521690022719,2.23475899653627,-2.23475899653627,0.129119112082987,-0.129119112082987,0,0,"Rm"
2818.1,18.6691386221478,249.564108869599,0.172279990583596,0.00536759033322842,2.23637265039398,-2.23637265039398,0.129525812087959,-0.129525812087959,0,0,"Rm"
2818.2,18.8801588258129,252.384971157197,0.174236791929643,0.00504199192730257,2.2363204053359,-2.2363204053359,0.12952791637287,-0.12952791637287,0,0,"Rm"
2818.3,18.5232773293604,247.614273674211,0.164857027505794,-0.00912125300930917,2.23671191524724,-2.23671191524724,0.129600332467352,-0.129600332467352,0,0,"Rm"
2818.4,18.6713872155102,249.594167471127,0.180703657566463,0.0148320269523139,2.23605025175213,-2.23605025175213,0.129480476526956,-0.129480476526956,0,0,"Rm"
2818.5,19.6911248732159,263.225750854635,0.178584425604249,0.00481441862385232,2.23619987762951,-2.23619987762951,0.129530916141088,-0.129530916141088,0,0,"Rm"
2818.6,19.119333124633,255.582189944717,0.125263972960973,-0.063490617311282,2.23831593593921,-2.23831593593921,0.129878343539386,-0.129878343539386,0,0,"Rm"
2818.7,19.0393018463566,254.512352977465,0.131386404910681,-0.0247816088305137,2.23779602256724,-2.23779602256724,0.129688645295714,-0.129688645295714,0,0,"Rm"
2818.8,18.9205163627394,252.924460040059,0.126053044117504,-0.0192572717256313,2.23789681342362,-2.23789681342362,0.129663883129024,-0.129663883129024,0,0,"Rm"
2818.9,19.2904835244542,257.870083236343,0.124989080557996,-0.0111756266947477,2.23785429701018,-2.23785429701018,0.129625621503663,-0.129625621503663,0,0,"Rm"
2819,18.6457533226378,249.251500368962,0.100596668276919,-0.0358703438588668,2.23876353369009,-2.23876353369009,0.129753084067584,-0.129753084067584,0,0,"Rm"
2819.1,18.7676379210202,250.880821453125,0.121514182634333,0.00753550726129707,2.23778437783913,-2.23778437783913,0.129536976374875,-0.129536976374875,0,0,"Rm"
2819.2,19.2347045876156,257.124445156968,0.117923670628987,-0.000676544344932413,2.2379592821274,-2.2379592821274,0.129578978373946,-0.129578978373946,0,0,"Rm"
2819.3,18.5700559407758,248.239597783069,0.0923875247594415,-0.0319428898562498,2.2389597257071,-2.2389597257071,0.129738845720858,-0.129738845720858,0,0,"Rm"
2819.4,17.8080787671125,238.053688396834,0.115924394659925,0.0127700335958431,2.23789499789346,-2.23789499789346,0.129515739153688,-0.129515739153688,0,0,"Rm"
2819.5,18.8748479335499,252.313976553657,0.162315929969737,0.0636968436374699,2.23613020121644,-2.23613020121644,0.129256879683617,-0.129256879683617,0,0,"Rm"
2819.6,18.7801785107681,251.048460741068,0.129570855592182,-0.00815452248521887,2.23769802022538,-2.23769802022538,0.129616840239795,-0.129616840239795,0,0,"Rm"
2819.7,18.6290000204878,249.027546655493,0.131562769351014,-0.00176246206996732,2.23758451244864,-2.23758451244864,0.129586117085471,-0.129586117085471,0,0,"Rm"
2819.8,18.0025126751425,240.652829469897,0.139131080754735,0.00836966379523493,2.23728023848099,-2.23728023848099,0.129535799070761,-0.129535799070761,0,0,"Rm"
2819.9,18.6105390092402,248.780764738337,0.1764574182317,0.0502550139163392,2.23585212955103,-2.23585212955103,0.129323248217843,-0.129323248217843,0,0,"Rm"
2820,18.6239456420032,248.959981060318,0.163313663038838,0.00920696114693417,2.23659097299735,-2.23659097299735,0.129527990113763,-0.129527990113763,0,0,"Rm"
