time,Im,Wm,ARR1,ARR2,a1_upper,a1_lower,a2_upper,a2_lower,activation_arr1,activation_arr2,Fault_type
499.9,18.4584984324369,246.748326508062,0.0660422440656701,-0.00295980561170437,2.23944243241395,-2.23944243241395,0.125000277337063,-0.125000277337063,0,0,"Healthy"
500,19.0535974703341,254.703453098948,0.0842137291886558,0.020891374494588,2.23871614338272,-2.23871614338272,0.124883217077116,-0.124883217077116,0,0,"Healthy"
500.1,18.8132350813499,251.490352236253,0.0601916111720796,-0.0190920806807948,2.23975211655457,-2.23975211655457,0.125088141366784,-0.125088141366784,0,0,"Healthy"
500.2,18.2563997481453,244.046724732547,0.0657539327208875,-0.00287147135696016,2.23944976745673,-2.23944976745673,0.12501134308101,-0.12501134308101,0,0,"Healthy"
500.3,19.3412913568911,258.549268906467,0.0948523251516168,0.0344272568175118,2.23829477258426,-2.23829477258426,0.12482596545166,-0.12482596545166,0,0,"Healthy"
500.4,18.9478029087172,253.289219371964,0.0495934859275257,-0.0384391231946368,2.24022448520119,-2.24022448520119,0.125196629190115,-0.125196629190115,0,0,"Healthy"
500.5,19.2504017894111,257.334281200137,0.0558535687998905,-0.011836017811419,2.2398093097053,-2.2398093097053,0.12506890320744,-0.12506890320744,0,0,"Healthy"
500.6,18.2506113703728,243.969347228965,0.0348221142256478,-0.0320154110269998,2.24058328191676,-2.24058328191676,0.125176305829897,-0.125176305829897,0,0,"Healthy"
500.7,18.34190936338,245.189794659754,0.0764763467955948,0.0351360898230644,2.23880646549543,-2.23880646549543,0.124842038018805,-0.124842038018805,0,0,"Healthy"
500.8,18.9529458443406,253.357968775555,0.0853660286654344,0.0287857492361899,2.23861282601659,-2.23861282601659,0.124874797172258,-0.124874797172258,0,0,"Healthy"
500.9,19.2810819536864,257.744405524152,0.0635816953729231,-0.0123180442089276,2.23959576391712,-2.23959576391712,0.125084656570534,-0.125084656570534,0,0,"Healthy"
501,19.3283802283218,258.376676353532,0.0409796227974679,-0.0342039534544103,2.24042932617717,-2.24042932617717,0.125200755244018,-0.125200755244018,0,0,"Healthy"
